0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1145.648,334.0102,0.9260009,1144.1226,323.00525,0.8325427,1143.2744,323.41492,0.9849164,1095.2672,326.36597,0.78224397,1125.0953,325.27753,1.000694,1073.2308,380.14178,0.9278413,1118.4374,381.5075,0.9037558,1159.3142,375.3366,0.9108064,1220.165,379.4093,0.8807776,1208.57,339.12042,0.85042447,1278.3513,336.17767,0.8525732,1063.6593,553.06714,0.84067893,1096.8544,559.34607,0.8465574,1075.6926,686.88745,0.9238823,1109.9972,699.2477,0.87006253,1057.2242,804.18005,0.9197517,1076.19,832.52405,0.9051399
1140.3788,342.6002,0.9768707,1139.2358,332.08676,0.8601562,1137.3116,331.83658,0.99000525,1090.6494,335.34683,0.80766594,1117.7366,333.78238,1.0128924,1067.4637,388.079,0.8980918,1116.7393,389.69583,0.90383303,1155.3318,402.9448,0.9497221,1217.808,410.52518,0.7181641,1211.8058,380.18777,0.86027384,1276.9409,381.83432,0.90244496,1053.1892,562.7704,0.8379854,1088.5496,568.7556,0.8541948,1068.2053,698.23535,0.9244125,1102.3052,710.1682,0.8920156,1051.9983,815.4387,0.9016355,1069.5682,843.16565,0.9078542
1138.7389,353.905,0.9918226,1137.0355,343.58627,0.90390897,1136.5055,342.85977,0.96760964,1087.8657,345.0408,0.82453924,1118.7119,343.84158,1.0167544,1063.1814,398.23965,0.9335994,1115.4572,400.15598,0.9139972,1133.225,437.0601,0.8757626,1207.0623,435.767,0.83872664,1206.0333,426.12027,0.690237,1279.042,429.04935,0.8907738,1045.1025,568.8242,0.8660057,1081.3995,573.71643,0.86815226,1060.7188,705.1316,0.92382354,1096.9769,715.09546,0.8940685,1049.3838,826.03723,0.94958323,1065.6783,851.99414,0.9137058
1143.6495,361.70004,0.9718683,1141.5188,350.5685,0.8122833,1141.6885,349.93484,0.963328,1089.3337,353.0972,0.8594663,1124.882,350.84122,1.0030445,1065.8054,404.97513,0.929567,1116.2454,406.882,0.89940083,1130.4602,462.64407,0.7860199,1199.5872,467.30374,0.93319213,1188.5562,473.8215,0.7627735,1278.0356,480.03098,1.0072165,1039.6127,573.92126,0.8670778,1076.2253,579.4186,0.8582942,1055.2878,712.24255,0.91735995,1093.4342,720.1395,0.85958683,1048.8674,832.65955,0.93604326,1064.9175,859.23865,0.93466175
1151.4808,368.6512,0.9474002,1149.285,357.2181,0.8634721,1150.5416,357.39017,0.9495481,1102.1162,356.33487,0.82270175,1135.4131,357.50815,0.9604558,1076.1299,405.06613,0.92748475,1123.6449,410.9111,0.9487649,1113.8303,482.2831,1.0104659,1190.9397,487.62997,0.91130346,1167.7261,520.63513,0.9542612,1261.0005,530.56604,0.9697108,1036.7485,572.6614,0.8432728,1071.947,580.9828,0.86430454,1053.6117,713.625,0.88625276,1091.9791,721.97314,0.9074551,1050.9604,837.3926,0.9030267,1066.6366,861.98694,0.94981766
1168.0432,372.615,0.96426165,1167.8615,361.23022,0.910817,1166.6161,361.35217,0.9587204,1120.2595,357.89142,0.8446951,1151.3458,361.11346,0.9899224,1089.4294,404.39258,0.91807604,1132.6726,411.9411,0.95282274,1090.2129,487.27667,0.87211573,1178.8545,504.36523,0.91817427,1123.3057,546.83813,0.9413842,1230.5729,575.4143,0.91183865,1033.3179,571.11194,0.8159449,1066.9862,580.67664,0.8368619,1049.2063,712.271,0.8976952,1088.7244,720.46814,0.8659264,1052.2982,836.511,0.9309939,1071.4521,860.2479,0.95147955
1184.9658,385.242,0.9080351,1184.7249,372.9889,0.79000187,1186.1138,372.9261,0.91643775,1137.1797,365.45294,0.863891,1170.1931,371.1435,0.99817955,1100.742,410.15222,0.91720057,1144.9688,419.6053,0.96612465,1098.9517,488.63806,0.4419743,1163.0894,514.1017,0.93706846,1082.6829,591.4794,0.18927565,1193.0776,610.33093,0.98026717,1026.6404,568.2687,0.83565366,1060.158,578.01935,0.84241366,1046.999,713.1034,0.8707511,1085.6191,720.0394,0.875445,1054.7642,836.8451,0.9420218,1074.8899,858.3368,0.9343342
1201.046,401.0723,0.9981226,1202.318,389.37906,0.9089013,1201.349,388.23294,0.9695219,1153.1709,378.1887,0.81773835,1183.1569,384.3445,0.97922605,1114.0953,420.6716,0.93905646,1154.9014,432.81863,0.9630432,1091.3413,499.40237,0.51110893,1146.8196,527.5653,0.9357672,1076.7198,598.1146,0.29448658,1146.0736,626.3772,0.95614076,1019.00183,566.6658,0.8248886,1051.0985,577.32666,0.8380339,1047.3185,710.79846,0.88965726,1084.0778,718.9757,0.8561469,1054.5518,825.7561,0.9008807,1074.915,853.2379,0.92019534
1215.1187,426.48495,0.9669241,1216.7867,414.29752,0.847257,1216.2955,413.45755,0.96456534,1168.6393,401.55588,0.76634175,1197.6821,409.90378,0.9711827,1126.7883,441.68887,0.8656807,1165.3853,455.34,0.94388604,1064.4581,497.23526,0.88991976,1126.5449,531.15,0.93096864,996.97205,553.5836,0.8605766,1096.1942,619.2119,0.94590545,1010.7383,566.02966,0.83935785,1041.0511,576.48303,0.8479015,1045.3019,707.4331,0.88542074,1083.1708,715.1587,0.8476981,1051.94,821.17114,0.92171824,1075.0978,851.2361,0.9507984
1221.9176,454.71414,0.96519935,1223.7627,443.60428,0.86999214,1222.4922,441.9691,0.97667587,1173.6301,431.999,0.7560437,1203.9377,439.65506,0.98652196,1128.5466,467.5814,0.89991415,1168.94,481.50986,0.94419694,1040.593,501.4913,0.9209355,1109.6,535.345,0.9005586,969.786,528.35657,0.91830045,1055.5355,600.01306,0.9011383,1006.7455,569.62744,0.76719576,1037.922,581.4911,0.7015771,1045.5957,706.1658,0.8813369,1088.735,716.38293,0.9312097,1046.289,816.907,0.9043344,1071.0164,850.9595,0.9334259
